ogc_fid,insee,nom,wikipedia,surf_ha,wkb_geometry
78,74134,Les Gets,Les Gets,2982,0106000020E610000001000000010300000001000000090200000669D8C8AB751A40937786A043134740C8DA46D8BB751A4008BE438F4B134740E28A2986FF751A40DD79107B521347405B6388DE4B761A4063FFAD7F551347405F8FEDA466761A400BC5376657134740277058D37A761A4095826E425B1347402C91B4B186761A4066E8C3C461134740199245B97F761A408B7023F06B134740EFA96C2A96761A404AA6CD5B731347408D320933F8761A40FD86475677134740082DE42B01771A40A3B3EBF57A1347402A37D1EADB761A40AAC669018A134740FA0B3AB91C771A40D919F8908A13474099EEB98829771A405F1ACE0A8F134740993151E112771A40619971AF9313474082EF30B42F771A4041CCCDDB9813474057A398A636771A40C592FA9D9E1347400F15ACB374771A40C32061E5A11347409951594588771A40347FCD69AF134740C2657050A0771A40569C319AB7134740DDB1937FD4771A40B56868DBBC1347408F9375D9EE771A4072F4E758BC134740DA366EB610781A402D2F9CB8C0134740C1E9373325781A40CD2EEAC9CE13474001F2CE2A28781A405B3570D4D013474029FBC2713E781A40786C2C3AD613474028C3416F5D781A400F60DA6EE2134740C2B0A3DC8C781A40945D53F7E813474019278C0FA8781A4038B9221DEF1347408CA73AB7B1781A40BA4BF1A1F5134740D708D6D98D781A40A9BFC001FE134740FDB8061CAA781A40AFCB305002144740A1FF6CB4B2781A40B5D4095C051447405D2F3DE39D781A40343485270B1447400FA24968A0781A40A7F657EF10144740227F630AD7781A40F300C94D181447402BC101EBFB781A40B38093C01F1447400380990FFE781A40D5BC5D6425144740BA5699CBF5781A4047F9648730144740F148B6820F791A402B47341436144740A76C294F55791A40B99FDB0E3B144740BC758EDBB3791A4015D089D9411447401E5BA7E5B8791A406F96C47145144740BE11DCCA9D791A401D1A962D4D144740A2A356D79F791A402D83136D50144740C9CE9F7486791A40B7460B75561447404A2D61368B791A40A95EB2095E1447405785520DAD791A404B81537A651447408C3FEEC1E5791A40B1769AB96B144740DCB5A23C1B7A1A402BC61D6F7314474053F3E0D5277A1A409CA07AE3801447409C6A8EC8217A1A4005ECB52C8B14474054DDCE050A7A1A4016190707961447401844342D0B7A1A403F8466EEA214474024D5B95AC5791A4099E70866AD144740F719329CC1791A40CEAABE7BB21447405BD2EC67E7791A40A06D585FB71447404D150FE20B7A1A40953D4887B81447408BFB36A74B7A1A40509E4ACFB6144740EE0C9B9B787A1A4026FFE7B4B3144740AE7EEFCE957A1A407667BC0AB11447402020D30ABF7A1A40E0D9C676B1144740C9929E69E27A1A40D81DC2C8B5144740DE6FC579127B1A40CB270799B81447406C3181FA477B1A40E7642E66BD144740B1BE26E16C7B1A409F952689BD1447408E71AF37A27B1A407E2B82B6B71447406A241EB2E47B1A405B3A6CA2B8144740161CF8FF297C1A4018717D56B914474018EF99C14A7C1A40433D1E47BC1447401A8BE7B0347C1A40D70E84C6C2144740A258B2FF367C1A4080BED07FC5144740CCC57FA14F7C1A4013E6A3E0C6144740E5CE0B789A7C1A40C63FBA06C514474095B0E063BB7C1A4057AC347DC5144740F3EE7B4CDB7C1A40861CF811C814474097A4B7B9FB7C1A4088459779CB144740C632E139207D1A409C6C6AFECA144740EB67068F6B7D1A4006B14F02C8144740586D82FFB77D1A409A82087ECC144740BA679A85237E1A40E0A5379ACC1447405605299CF27E1A400FD18077CB144740AF0B29A63E7F1A403605819BC9144740E68247DE807F1A4034BF743BC71447402A0FCD02F57F1A409E244DA2CB1447409AA5800C23801A4087BC2CE6CF144740BC0704A04D801A40FD17EE6ED2144740A4E618078A801A409F8FDC0DD4144740FB722078BC801A40D9C313BFD914474080E6070014811A403F5DEF02DC1447404235F488A9811A4074925B0DD8144740E386492DCE811A406698F1C1D81447404D33029920821A40865273BCD5144740B10CF2F865821A4032A60A0DCD144740E24C88A68B821A407138561BC4144740CEF2229322831A40DA22F98DAE144740615A2F0593831A40B9A79F4BA81447400C0E52383E841A4012F78603A2144740430A6583AF841A405B53249AA514474054AFF0B40B851A401AA436E3A51447402D4C33833D851A405E94D2A9A7144740A746F49F53851A40D9A68C29B3144740E72B0911DC851A403FC2A2B0C8144740D6B19B99FD851A40BDA912AED014474057D8DB5821861A40603F9B4EDA14474040ACF44548861A40FB2D5789DF14474020F0B4355F861A4011A8F2D2E5144740E41E995A7F861A407D8F8DB1E9144740FCE48DD8E0861A405E5AA6B9FC144740E01C328C31871A40064CDB3B04154740B18DE8495C871A4034D249DB0915474041F6071084871A40FC13DB4213154740C7317B03F4871A40965626331D1547404FD2DAA51D881A40E0C1279A28154740420B14FAE3871A40FE6F2A5F2A1547402A2DB34B10881A40DBE7BAC02E1547403D90E1C226881A40381309AA2D154740598D515DAB881A4089D80A1E3B154740793245FFD2881A4050C653624315474041D02543F7881A4070BE2A2A481547406ED8201249891A4084CA51E558154740E53334F9628A1A40998FEA8A8B15474080120008C78B1A40326AD0B8C915474083322FB6288C1A40361206C4DA1547408FE29C85A78C1A40422D8DDEEC1547406DD78296228D1A4084F0C96FFE1547406257894A058F1A40B5D07CDA42164740414046B1C08F1A4054F1037C5D16474014EFD9206E911A401A962AF7671647407EE087D212981A40C4B61F7891164740A660FA8F3D991A400DE7007696164740C3B500FF119A1A40D0D9AA419D16474015EFA01AEC9B1A400AB719E5A816474026D449822C9D1A4099A7BCEAB21647405ADA3885029E1A40FD7B624FB816474090205F9AAF9F1A40991824D9C0164740382D111A6FA01A407F43ADA2C7164740E3FA7B246BA31A40FBA136E0D716474054ADC4F744A51A40BFBEC40DE1164740F8DDFEE33CA51A402D0D75CCE516474041CF8A935DA51A4005F3CC8CF01647405832E05460A51A40DB5E9DC5F816474098CB940952A51A40AC45F06FFD164740F3B1991D22A51A404D498384011747401079D5A720A51A4023DEDCE60817474046DBE7F502A51A40D3E99E7F0E17474019841FB60EA51A409471465117174740498D6191FDA41A402638665B1B174740E191F590FBA41A40224E17F71F174740605F7FB91EA51A40D40225DB26174740FC4CEE9447A51A408F430F823E174740A3B256AB07A61A40158BFC4B42174740F28CCAA44CA61A40B063222B48174740C3B9D6B5D6A61A408E2752234E1747408162724D31A71A40E2AD9F464D174740C7C19933C6A71A409D466E4A45174740A4CDCBB202A81A40FD5A9C764717474008D4195127A81A408634E1D04A174740CF0C0EE691A81A4097B9A0C24F1747409CA9E843F8A81A40A2668CA45917474068894D8C4EA91A407EC96A9D5D174740AA15B9D4CFA91A40E728D743671747400D6987F13BAA1A402A417CB36A1747408B55F9BB23AB1A4054742BF06E174740B2F7C0CF1EAC1A4051114D407A174740EFC69C269DAC1A4045D51C487D17474058F95CF9D5AC1A40CC612C3389174740281A33F2A6AD1A4089A32D2D94174740EAD807A40BAE1A402B9E958B97174740B75EA301AAAE1A400F331756A2174740A6FA6136DCAE1A40ECF7853DB51747402E420B4205AF1A40446A88D2B7174740591EBB262FAF1A40C3C3A9D5B7174740C9BF848665AF1A40FA0B9708BA174740CD4E8909DFAF1A40846CF013C3174740943AFD1F02B01A406ECB88FAC3174740094BC39E3CB01A40C174B8D4C81747405A68CEF06AB01A409E98A8FFC9174740E5F1FB00C6B01A40B6946FA8CF174740F20663EDF7B01A40497D8CB3D0174740744EE5AE34B11A40BF568F6ACD1747405F20BE17FAB11A40950F74BED317474035907B5D60B21A40B1BD68C9D31747404E62998581B21A404759348DD517474070FC9D1B8DB21A40023A3E47D81747408E53F17CBCB21A40484E5413DD174740746A6D0AE7B21A40142C54EEE317474075EF6E8B0FB31A40804F40A9E5174740D17B9D462EB31A4002CE2A83E51747404B3DCA0CACB31A40A308DF8AEB174740EF1E44F6FAB31A405DB27C65F3174740925974764AB41A4006F6CE0F001847402E5D02908AB41A4057EC0DE207184740E36A49B0BFB41A4030C982F00D184740279302E82AB51A40C5E6C8C315184740302E64CD49B51A40F9C220F01518474030C9848C89B51A40FD5D8F4419184740DF18F5AE1EB61A40EA0404421D184740182158EE3BB61A40CCB392A5201847400A9CEEFC47B61A408DE2FB0A26184740AC7372523FB61A40171C35C02B18474060AE17B153B61A402C5325AE3018474057AEC91C7BB61A403E0AD67A361847409F469F359BB61A4023950E7F3A1847407253A3E2AFB61A40C9B0FEC641184740D2864FBFB3B61A406E459EDA471847401214DBC9E5B61A409A02E0CF50184740FAC697D800B71A4081BF837D581847406652281E2DB71A40E86A3C15601847409D709D2D68B71A404E7F5EC965184740675C1EB284B71A40B84552C76D18474018818AF68EB71A40495618A97518474000CF7432E3B71A4029DF1910701847406CEB2FA3F7B71A402910BC2C6418474015954FD451B81A408AE057B4601847407C0A9A917AB81A40B0E08DBE53184740F18815231CB91A40BD44122C5018474016709A376FB91A407E5C641D481847400502704643B91A403AB45F1A3A1847408B8180785AB91A40FCA9D39332184740C85DB2A942B91A403E937561301847403E2D3B30E8B81A4024737A2E3118474085CFF96E66B91A4087A3EFFA14184740348C0C50ABBA1A40B4B0090FF41747404B1CC04F8DBA1A404ADEA2FAE5174740B078643EA0BB1A40E54466F9DD1747408FAD74F3F8BC1A40AFFC1F01DA1747408C5D7A52ACBD1A40F413184CCF174740ED14FB7F2EBE1A40425B5A77BB174740FD272F56F8BE1A402606BE52941747400753A81248BF1A406ABDA63E891747401F3885326EC01A40BD3328575B1747404A8CC6E163C11A4035AB69E63F17474099C9E60501C21A40FAA1620B31174740809CB8E68AC21A40447240631E17474067C96020C6C21A407CC7B97414174740CEDADEF0E5C21A40A66F3C1E0F17474083DBCF36B1C31A407631EE98F9164740B25DC39E1CC41A40621A9F34F0164740C8DFF393EAC41A404FD82BBDDC164740665D87B43DC51A40E2CFFB9CD2164740BA7AACE25EC51A4029AD0E37C9164740E1E87F6A35C51A4046F16AA5C51647405805896F22C51A4014EFFA339F16474041A0F329BEC51A40A03D5BF98B164740966F8585E0C51A40B8E74D6584164740CF293B160CC61A40C94A14FA7016474069D53FC9F5C51A40EE92330459164740EBE5604A02C61A40D1B47D2445164740E6DB50DAB7C51A408ECB4C043C1647402B278C989DC51A40BB61F49131164740EEFDD9E86DC51A40E62A45AE28164740778A673FDBC41A40F1C9E1C4241647406FEF12C8B5C41A4029E4C1E2271647406D76475F46C41A40ACC38B2831164740D8AB815484C31A40A00EC1F831164740694C221D8DC31A4025F17CBE2D164740359B5C3AFBC31A403EB4CEB2F81547402A90F84F1AC41A402FA579BCE9154740372B74112CC41A4036EE262BE1154740F6D43CD930C41A408D606BDCDE154740047BDB5E44C41A4051BC1F75D5154740E086007087C41A407E664F28B5154740DD9AC54D4AC51A400F935A69791547405FEE70B946C51A400721E0D03215474080F73DB670C51A4021B584BF21154740AEB2C57474C51A406A84099A0D154740822EAC649AC51A40C2ED981DFC1447408F169B36FAC51A402FA409B7EC144740958F8DE955C61A401CFC1CFBDD14474016F7170F08C71A405E3C4FB9D3144740D9F890874FC71A40E4E7E3B0C71447402C008A0960C71A4058364262BC144740694B9E7D59C71A40F137BEF9AD1447406A40882751C71A4046FF7E36A91447402BC928C92FC71A40BC1D271C9514474031D59299CEC61A407537C896931447401D67415EB6C61A40360579F590144740DFA15B9B8FC61A401670656886144740D1A333AF25C61A4056A6BF8B6F14474035D8192ACDC51A40366250ED60144740A1162AF1B1C51A40835379635E144740306B6AFD23C51A40A7CF417C471447406EB5514173C51A4091134CE9281447402BA297856EC51A40C5083B76291447408DB2CE49F1C51A4091D4743E12144740E149D23439C61A40175D01F0FD1347407385A02A7BC61A4081C1B7A6F013474000AB1B2AC0C61A40A272A469E9134740A4DA355407C71A40BC89C82DD313474010F7F0C41BC71A40ECB8590FC31347407F4B3AA60AC71A409A835231BE134740E7B56E0D2BC71A40A7A0DA0CB4134740774BF97F2BC71A40E45B4BE2AD1347402E65832613C71A408085B61CA2134740875684B4F8C61A40F4C263339C1347408DBA77EBEDC61A40381E063692134740C7D7D9A671C71A40A27D2A0C81134740779879FE72C71A405457A2B17713474060A4F91188C71A40394242E472134740F32E880A73C71A403229F49A6E134740BC527D2377C71A4018EE1C6B68134740B2CC1ABABEC71A401D06AE2E581347407BFB3297C4C71A4041D671C854134740134E7445B4C71A40699F91434B1347407B1D88ED94C71A406469A73049134740111706978AC71A405AF4278835134740CDE3360917C71A4048A61F6B241347409321D8D6EEC51A4015F4A208081347402811537E93C51A403EF01A7DFA1247408E018F4C9AC51A4051222B9FF11247407FBE9CF1DEC51A40A7ED4E1BDF12474008815E58D2C51A407886DCE9CF124740680171D72AC61A40565C54069A124740450DA35667C61A40F9D9B4A89112474059E99C36EDC61A4021FC9EED8B1247404463DFCA62C71A402965C81978124740EA5BB2906CC71A4013C784EC73124740C1519119ACC71A4044C2787269124740D0937020B0C71A406D2AE68D5E1247406B8BBBB33DC81A4004E7B04960124740BE2DD5F48DC81A40129AB0E457124740C717044B4FC81A40259D0B7249124740DBD3DBEA6CC81A400C27CED840124740E758386E67C81A408BBBB855191247401FC66D804BC81A406C0C2414111247408F7E834E43C81A40B36D3C4704124740A7F817100EC81A40319778C1F6114740D7EB2D3FECC71A4064B4E0D9F011474037A4CE2E1FC81A40BCD544D0E7114740B5F75FBE28C81A4023B68A2CE211474045607F8450C81A40B7A2FF8ED91147401E77A00FA9C81A4061CFE30CCF114740118D644BEEC81A40E54395B7C1114740B26FE41AFBC81A402690BD03B411474074F651A671C91A400BE91F75A11147407B856397E4C91A405AC4DC469811474008EE75EF12CA1A40438FC14E90114740E7CC3CC276CA1A40BEB4E4538911474088FC497EC4CA1A4067CCACB48011474031E8E04557CB1A40BF7A7E7A7611474081537F6A84CB1A40E86D33DD4A11474055B939AE99CB1A40E5056205431147403F2866EC06CC1A40D77A473337114740D5826BD96DBB1A404C823F202A104740E1F2AE040FBB1A40B431CE1E46104740791AD2F880BA1A40C62C08C2541047409C9FCAA42CBA1A4057A7338C5A10474022161FE18FB91A4017B2A5056E104740C81A352D4CB91A400CD9D76D76104740EDA05A09A2B81A409117E718841047403D9F704B12B81A403AD510D482104740A2DE6C1CC2B71A4064FC786A83104740B0216CE576B71A40BF5D57A88B1047404C8B067021B71A40378DE243921047401FE7CA1FDFB61A409702EBBB9D10474068A222BF79B61A402E80F849A3104740E486D10B72B61A4082F9E084A9104740D5BEDD2F8EB61A4030063B34B510474017E8A9BBB0B61A40F8C063B7BE104740FC2B91F5B3B61A40E0FF54BDC1104740C37CF1BA90B61A4052E9BA66C510474088D84DFA82B61A40AFEEB37DD810474066A3351331B61A409FD5C73AE21047404E6235A8FEB51A40C9695FA7F010474035DFCA148DB51A40491C1E57051147405B0C5436D5B41A4014D8B0DA0E1147404CA93F9BB1B41A4089D86E931D114740CD41C2E3F8B31A40170851E91B114740498C7DA15BB31A4055EB290126114740B15B9EB735B31A40BEA1B0352C11474099696BBDA5B21A40F87E471C33114740953550E794B11A4076E6E1AA3B114740C61D5D2E64B11A40EF090B524C11474089E9A19625B11A40A283F02B54114740258CDDE561B01A40C125667461114740865CEA0507B01A40B9A78DDF70114740625381E65FAC1A40A8FA3DBD631147400EF3D1CD4EAC1A4079723CB46011474018EA499080AB1A4067DAF8B061114740F145A6D5A6A71A40956262975911474075DC02767FA71A402245DD065411474053C650EA67A41A4078CEE7472411474072A9851B95A21A40E2248CF013114740A801AF4319A21A40000969D10D114740C503D98404A11A40A2BC5B93F6104740C3029FE660A11A4008A5FBDCED10474061E4F185C3A11A40C3394CCAEC1047403175B0A763A21A404845AB73D9104740F834D9D35EA21A40E034DEA5CF1047405F516DFA86A21A40AAF8272FC7104740BADD9BB5A5A21A40883CE5D1C410474044657CD3A5A31A40C71C7FF9C01047401F5B7538D8A31A40BB17F2DBBE1047407E4B8ABCF2A31A404D349FBEB510474024E02CB870A71A408E8102A6C00F47408CB2AD145DA61A401F2CEAA04B0F47403CB9440B5AA51A4067F50773650F474005B21B6AE0A41A40230D933C700F4740BBCCB8647FA41A403DFA38BB7D0F474095FD9212A5A31A40F00F8F968F0F47408CF5A84AC9A21A408AC36CD59C0F4740C59403B0ECA01A40EBCEA4B7D70F4740672C50F30CA01A401A0C425CFF0F47401920B319749A1A40A006E29557104740F3508DC799991A4005B991826210474055C167DFEB971A4000DF274C7E1047406CE2450AB6971A40F4956CE4B81047405A6C650994961A405340043EC0104740D3F21464A1941A400BDE8808E310474083EFB5C646931A40BD31C478E81047400DC0FA374E921A40175B9828F810474041F92E5014911A403F7C925400114740713E65C8AD8F1A404766159F13114740656C9534658F1A4042A1D9463511474071C2AA64A88C1A40F4F25488F21047407CBA4F57848B1A40DA241DE4051147403FADA3BC7C891A4022C3F0E51011474024577D8BF7881A4026E02230151147408BCE07CD81881A406288C8210A11474083B9D49835881A401C6EA6F5F51047402D678EAE45871A40171757CDDF1047406B86573817871A408F8661AED71047404224A0EC06871A4074726F92D0104740EF2A1D0711861A402DAFA518B9104740F3D2AD7CAD851A4054BB4551B21047406A498DDA4B851A405B64842CA5104740B43030640E851A405115F24B9A1047405BF2AE57E1841A409197A0A295104740BB31914C9E841A40BDE8A6249110474092CFD9008E841A402D2400E088104740D40EC5CAC7841A40D08ABBF680104740A2FA7907CA841A40B145ED1C7B104740B938719B73821A40BDCA8635851047405B1D4BCBD4811A40E0AC878087104740AB5DCB3584811A40BCD5B0FE8410474037F44E2049811A400BA2C4F4841047402F0051801C811A403527CB4E831047400A3C41844A801A40B66041E48210474012D9E2EDCA7F1A4044498D7C8510474009348B74547F1A407B9141048C104740A0E0950DFC7E1A4093374EAE8E1047400E623D2DCA7E1A40815019058E104740244E070ABF7D1A40B1A9CD3A941047409775FF1AC87D1A4065809A419910474013173E59C37D1A404CD87BD2A610474049209A10A57D1A407D2B15A4B9104740015043F5A37D1A409ECCAD66CF1047401D4ED351D97D1A40C12E6140DA1047408FC24BE1297E1A40ED5F5048E71047401E2B5E39587E1A40443D4F7DF71047409BAA3AB3897E1A405B4D5F1A0211474050F9CB394D7F1A400A4A2EB70E114740D7DCA8586D7F1A403B8658DD12114740C84AE98C0F801A408E7AD34F1F1147403219F74E32801A408A48571724114740B629253E38801A40683155B827114740A31497071A801A404A10FC8A33114740D5E5644E21801A401C2AE9A7421147407D7A850315801A40AB1015504B11474014E525747D7F1A400ECA2E1D51114740C0B1D4994B7F1A401F1EB6BF50114740EB99BA962E7F1A4006AB34325411474085B5A772E77E1A407911C0AB61114740DB855990BA7E1A40F414D57867114740A5D6C6C3907E1A4025248D726F1147401E63DF3B397E1A40BF6471D174114740DC441C98257E1A40393F9FF67B1147409205F0A70C7E1A40FE52C0AD811147400E2340B9967D1A404DFE9CDA891147407C6C73447D7D1A4054ACA0488F1147408FE70DEC057D1A40A687306D9E114740A5AF3580CF7C1A40619A423AA011474087B198B5A07C1A403B12BB89A311474052A95CC06F7C1A4044A52D87AA1147402AEEFB4B587C1A402C174A65B111474066666EFE307C1A40A9A75C98B91147400C12B4D7F97B1A40E668A3B7BD1147408C7CABB1B77B1A408C594783BE1147401C822BBB807B1A40EEE9C205C31147407C3BEC6C647B1A405298C23CC9114740DF638F61597B1A40E1880FBED51147407AAD141A957A1A40D2A4E836E61147407A98159E2E7A1A401908BEECF3114740CA0FEADA147A1A40215173DFF81147405F4CF26EFA791A404FE910A5051247405D209A16D9791A400B6A8E7D0E1247401024EBA2B6791A4069D1F907121247404171CABC4C791A4018BE3E35131247407F2CD4C70E791A40EF34BE2B17124740AC8FC5B1C2781A40A9697D772412474081C94179A9781A40E7CE4DDA2D124740533B25677E781A40424E338F331247405ACC834A4C781A40195CC7E2361247405EE2C9D24F781A4017EA334D3E12474027C3340164781A409F97EFE643124740B4FFFB6E6A781A403227DFA04A124740F5E65DD24D781A40C2EF0D5D50124740CEBC34F717781A4076A2319A5612474024FCBBE902781A4092FE59035C1247403DB8C74106781A4070E9982363124740741AE7FDE1771A40793E1B267012474043C304E2FA771A403E5421417D124740C77A9616F3771A40280BEBA58912474072E2588D07781A409A5CFB839812474013F25077E6771A40C4D89E01A0124740EAC71A2EB7771A40D87423DBA71247406748176A99771A40DF179DA4B41247406627D56780771A4057A8BED7BA1247403657345123771A40FA801560C91247409A95106022771A405030C0FACE12474002703A5E0B771A4031350E18DA12474062C65B5390761A403D927A3EEC124740C952E51081761A40A3FBAC27F9124740B8CD6EB193761A400BC357D3FF1247407E29D85E7F761A407F43DB6306134740A982C646E2751A40C9ACBAC01C1347401DF86B06DD751A40F721259222134740716F678DAF751A4060588FED371347408D3696A9B4751A40E3F5DB883C1347400669D8C8AB751A40937786A043134740
